,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold_1,gold_2,gold_adj
413,1522018378998853633,1522047175152312321,new,"I tend to go back and forth on this, do you like the transfer portal?"," portal = fine
nil = fine
portal and nil = free agency (not fine)",y,py,py
414,1524980408638705703,1524981903845040128,new,I believe … do you ?, we believe ish. we can do this,py,py,py
415,1530330429831712774,1530333759538704384,new,"Ladies, is it unattractive if a man plays video games for a living?", it can't be i got my queen n she loves that i'm a gaming nerd,n,n,n
416,1505976111242559488,1505978587605733377,new,Do you want the No Build LTM to become a permanent selectable mode in the future (with normal build modes still being here)?," it takes more skill to build, everyone just uses tanks to win right now",uk,y,y
417,1497519871462363142,1497541853117558785,new,Do you have the courage to be disliked?," anyone who doesn't will spend their entire lifetime pleasing others.
and it sucks tbh.",pn,y,y
418,1500540062915825665,1500543001919213569,new,Is it reassuring to know there are twats everywhere!?," it’s annoying to admit it but true !, been famous you just have meet loads",y,y,y
419,1526559173063974912,1526562095159984130,new,Is it so hard to denounce white nationalism?, their number one rule is white supremacists don't condemn other white supremacist,y,y,y
420,1381733726221139971,1381734550158643207,old,do you ever realize that some of your parents still do it?, oh mine definitely dont my mum screams if he even tries to hug her-,n,y,n
421,1518841104149487616,1519154788977438720,new,Do you consider it acceptable for white people to say “white lives matter?," acceptable, although it really should be ` all lives matter`",y,y,y
422,1411546362450042881,1411782374925340674,old,Do you believe in reincarnation ?, i believe we can decide to ‘try again’… or not. 🥰💖,y,y,y
423,1522910344838008833,1522920259262496768,new,Do you think only people with a certain level of political knowledge should be allowed to vote?," only american citizens should be able to vote, with an id, in-person",uk,pn,uk
424,1529972370143731712,1530012777259184128,new,"After having some wine at airport, is it OK to go up to some guy and tell him his man bun looks really silly?", na do it i think they are silly too.,n,n,n
425,1411546362450042881,1411748350815354882,old,Do you believe in reincarnation ?, if you remember your past livez you do. have 4th bernsbear! stay blessed up!,py,py,py
426,1531417724584353793,1531420989753593857,new,Do you believe we are living in the Biblical end times?," everyday we are one day closer, yes is the answer",y,y,y
427,1515103202865262598,1515103343567331334,new,Do you want a shark card?, i am saving upp for pc money in £ would be nice,uk,y,y
428,1404486253907787780,1404704003871719427,old,"This is never going to end is it, there’s always going to be a reason?", the war (covid) will be continuous,n,n,n
429,1513489240499585029,1513495151552831489,new,do you even like them if you don't brag about them to your friends?, do you even like yourself if you don’t watch your own ig story atleast 20 times,py,uk,uk
430,1402939403920560129,1402948530445053955,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, no - every single one of my female friends can drive a manual. that is ridiculous.,n,n,n
431,1416521845050773505,1416563350134263809,old,Do you guys believe in ghosts?, ghosts are just demons pretending to be dead people.,y,y,y
432,1411546362450042881,1411565034744860673,old,Do you believe in reincarnation ?, what if your intuition is just your memory from your previous attempt at life.,y,y,y
433,1506565419313868802,1506570658947510273,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", i worked with a dr called jacobowski. he got a letter addressed to dr fuckobowski!,uk,py,py
434,1397076480824418310,1397188471282880514,old,...Do you die a lot in dark souls?, i love dark souls but i gotta say... prepare to die 😔,y,y,y
435,1508968628191838209,1508973261127774210,new,Is it so hard to just be friendly?," yes, but we should still do it!",y,y,y
436,1506834667936391173,1506834967539683328,new,Is it weird to buy my sister a massage?, dude i knew bought his some fakers. don’t talk to him anymore.,y,uk,uk
437,1405289153571426304,1405294042125148162,old,"If a doge barks on the moon and no one is around to hear it, does it make a sound?"," yess, “doge” can be heard from anywhere in the universe",y,y,y
438,1519075768277606403,1519079538851909632,new,"I suddenly can't ""like"" any posts. Is it just me?", this is a clever way to get your post “liked” 😭,uk,y,y
439,1450330006320730116,1450345257930039297,old,Is it weird I want someone to spank me rn?, thanks! now i can't sleep!,y,uk,uk
440,1526625806340038664,1526644907309510664,new,Do you talk to yourself?, absolutely and i am  always right ✅ 😌 ☺ 🙂 🤪😂😂,y,y,y
441,1529972370143731712,1530234895716339712,new,"After having some wine at airport, is it OK to go up to some guy and tell him his man bun looks really silly?", let me chug a beer and ill go with you 👍,y,y,y
442,1522018378998853633,1522020089364582401,new,"I tend to go back and forth on this, do you like the transfer portal?", at this point it’s the only chance nebr has to be competitive again,py,py,py
443,1442532393311682563,1442532899522232323,old,Is it bad if I brake with my left foot while driving?, it can be bad for the brakes it’s best to use one foot,y,py,y
444,1404133822300622853,1404133910561366017,old,Do you watch sports shows on tv?, only when im in a hotel waiting for a game to start,py,py,py
445,1381733726221139971,1381733920421650433,old,do you ever realize that some of your parents still do it?, we're gay i don't think anyone here has parents that are still together,uk,pn,uk
446,1408719900902838274,1408720593919303682,old,Do you preheat the oven before you bang something in?," no, i just leave in 5 minutes longer than the recommended time. #winning",n,n,n
447,1439972449777500160,1439972984022867983,old,Do you still wear a mask?, only at work because i’m forced to,pn,pn,pn
448,1408719900902838274,1408724129294004229,old,Do you preheat the oven before you bang something in?, option 3 forget to turn it on.,uk,uk,uk
449,1439972449777500160,1440124334102626313,old,Do you still wear a mask?, only when i don’t want to shave,py,y,y
450,1466816231076474886,1466842082547486726,old,Do you need permission to serialise a self-published book on the radio?, yep - you need to buy the rights.,y,y,y
451,1408719900902838274,1408720099599650818,old,Do you preheat the oven before you bang something in?, to stop a dose of good poisoning yes always,y,y,y
452,1533571194800177153,1533574020234461184,new,Is it rude to ask someone to brush their teeth before having sex?, no its not people should smell good periot,n,n,n
453,1470926916383346690,1470926990853214210,old,Do you Enjoy Basketball?," yes, but supporting the celtics is an emotional rollercoaster",y,y,y
454,1531417724584353793,1531431150228492290,new,Do you believe we are living in the Biblical end times?, can’t say anything for sure - but i am ready - let it come,pn,uk,uk
455,1513489240499585029,1513537492401721345,new,do you even like them if you don't brag about them to your friends?, love should kept private many of people gets jealous of it,y,y,y
456,1383196573903904768,1383201232416862211,old,Do you drive really slow in the passing lane and use no other lane?, if you do you’re a lawbreaker.,py,py,py
457,1404133822300622853,1404135253095092224,old,Do you watch sports shows on tv?, if it was you i would watch it,y,py,y
458,1416521845050773505,1416526793369079817,old,Do you guys believe in ghosts?," you shouldn't be afraid of ghosts. they spooky, but they don't bite!",y,y,y
459,1411546362450042881,1411547596443688960,old,Do you believe in reincarnation ?, idk and nobody knows. live and see what happens,uk,uk,uk
460,1471504505954918415,1474260427752235010,old,Do you believe a biological male athlete should be able to compete in women’s sports if he decides to change his gender to a woman?, about as much as a sports caster should comment on political/social issues,n,pn,n
461,1522018378998853633,1522221079258820609,new,"I tend to go back and forth on this, do you like the transfer portal?", sometimes. it can be overwhelming at times. it throws shade on recruiting.,pn,py,py
462,1522910344838008833,1522984254245945345,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, no as it wouldn’t truly be a democratic society.,n,n,n
463,1515103202865262598,1515103423531683843,new,Do you want a shark card?, yeah i would love to have a shark card. how are you doing speirs,y,y,y
464,1402603886897242112,1402604936106491904,old,Is it enough?, that's less than what man city pay ffp to brush their dodgy deals under the rug,n,n,n
465,1507066176920162304,1507100302528299013,new,is it legal to drive with ur titties out?, it’s only illegal if you can be seen and someone complains,py,py,py
466,1383196573903904768,1383197067711975425,old,Do you drive really slow in the passing lane and use no other lane?, if i’m in chase mode...going slow in the passing lane is out the window,pn,py,py
467,1466816231076474886,1467104328154497029,old,Do you need permission to serialise a self-published book on the radio?, god don't promote it - it'll spark a publication war.,uk,py,py
468,1471504505954918415,1471506239741779970,old,Do you believe a biological male athlete should be able to compete in women’s sports if he decides to change his gender to a woman?, i actually want it to get to the olympics so the entire world sees this !,y,y,y
469,1515913746954162176,1515914162224140289,new,Is it too much to wish an aneurysm on someone?, just wish them a stroke of luck instead.....,n,y,n
470,1519075768277606403,1519079013733437440,new,"I suddenly can't ""like"" any posts. Is it just me?", i can't either.  so i guess that means you're in good company.  😂,n,uk,n
471,1533571194800177153,1533571600959823872,new,Is it rude to ask someone to brush their teeth before having sex?," no, i actually carry new toothbrushes for these situations",n,n,n
472,1530330429831712774,1530548280576331777,new,"Ladies, is it unattractive if a man plays video games for a living?", i feel like nowadays this question can go either way,uk,uk,uk
473,1513489240499585029,1513574647333531648,new,do you even like them if you don't brag about them to your friends?, do you even like them if you don't block unblock them daily 😎,uk,uk,uk
474,1513489240499585029,1513683329505181702,new,do you even like them if you don't brag about them to your friends?, do you even like the if you don't make fun of them.,uk,uk,uk
475,1515913746954162176,1515914328381300740,new,Is it too much to wish an aneurysm on someone?, i do that three times each morning. give it a go.,pn,n,n
476,1524980408638705703,1524985303735209984,new,I believe … do you ?, play like you want it and we’ll win it all!,y,uk,uk
477,1402939403920560129,1402947160467984386,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, think it’s just unusual for anyone to drive manual in 2021 lol,y,n,n
478,1504660086853189632,1504662349197856771,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?, yeah but then i don't. 🤷🏼‍♀️,y,uk,y
479,1381733726221139971,1381736251557097478,old,do you ever realize that some of your parents still do it?," yes, my room is directly underneath theirs.....i  can hear them😭😭",y,y,y
480,1533518089362591744,1533526727317671938,new,"Broke people: ""But does it make you happy?", id rather be broke with no ego. then not broke with a massive ego.,uk,uk,uk
481,1531417724584353793,1531485823023054849,new,Do you believe we are living in the Biblical end times?, at this point i legit think i hope so.,y,py,y
482,1397076480824418310,1397076820655316993,old,...Do you die a lot in dark souls?, it's easy you don't even need armor or weapons to win,n,n,n
483,1504660086853189632,1504666966669283339,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?, yes sir.  damn i’m about to pass out hard.   💤 💤 💤 🌙 🌙,y,y,y
484,1506683109076611079,1506712152006180869,new,"All we want is a government that cares about people. All of the people. It’s not complicated, is it?"," when you find one please let me know, will not be holding my breath",y,y,y
485,1531790432560107520,1531994190032281600,new,Do you own a gun?, i only have hunting rifles because you can't own guns with bullets.😒,n,n,n
486,1529972370143731712,1530076116026810369,new,"After having some wine at airport, is it OK to go up to some guy and tell him his man bun looks really silly?", it costs nothing to not be a dick to other human beings.,n,n,n
487,1509322461187301377,1509322902541242370,new,Do you own any NFTs?, i own twelve diarrhea apes 😎 i’m gonna be a millionaire some day.,y,y,y
488,1397076480824418310,1397079083402547200,old,...Do you die a lot in dark souls?," don't worry, you already master the death mechanic anyway.",y,uk,y
489,1442302030958182402,1442334511405092866,old,Do you believe we are at critical mass?," not yet.  we'll reach that point sometime in late october, early november.",n,n,n
490,1524152727839907841,1524189467128520704,new,Is it worth to invest into bitcoin now?, great time to get in if you have the cash,y,y,y
491,1506834667936391173,1506834870496108548,new,Is it weird to buy my sister a massage?, that seems like a question to ask deshaun watson.,uk,uk,uk
492,1529747637116841986,1529748117846900738,new,Is it possible to have a bestie of the opposite sex and not develop feelings?," never possible 
if it's not you 
it'll be the other having feelings and not saying",n,n,n
493,1497519871462363142,1497584963126173697,new,Do you have the courage to be disliked?," of course, can't be everything to everyone",y,y,y
494,1383196573903904768,1383480104580304897,old,Do you drive really slow in the passing lane and use no other lane?, only dumb a#&es do that.  they should be ticketed.,n,pn,n
495,1505976111242559488,1505976215865335813,new,Do you want the No Build LTM to become a permanent selectable mode in the future (with normal build modes still being here)?, yeah definitely. it’s always good to have options,y,y,y
496,1518730408333963264,1518742901886689283,new,Do you think this is the beginning of the end for twitter?, i think your mad af that progressives lost their power over free speech. i love it 😂,uk,n,uk
497,1402939403920560129,1402946029931024390,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, it's certainly common for men to say totally stupid things. like that for instance.,n,n,n
498,1519855268414246913,1519961532016529409,new,Do you guys think money buys happiness?, money can buy you happiness but it can't buy you relationship..,y,y,y
499,1402939403920560129,1402942556074172423,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, i prefer manual cars but there are less of them to buy these days.,pn,pn,pn
500,1507889736362475522,1507897432104919045,new,Is it too much to ask the coaches to wear suits again?," they're coaching a game, not going to a wedding. let them be comfortable.",y,y,y
501,1509322461187301377,1509322944027185159,new,Do you own any NFTs?, too late to throw darts when you're as clueless about nfts as me,n,n,n
502,1533518089362591744,1533526411276869635,new,"Broke people: ""But does it make you happy?", happy you're creating opportunities so there can be a few less broke people in the world 🥂,y,uk,uk
503,1518730408333963264,1518763888883470342,new,Do you think this is the beginning of the end for twitter?, you should log off and delete your account immediately hogg.  focus on revamping your pillow company.,uk,y,y
504,1497519871462363142,1497576049189789702,new,Do you have the courage to be disliked?," a lot of people don’t like me, and i like to keep it that way",y,y,y
505,1397076480824418310,1397115432528752641,old,...Do you die a lot in dark souls?, dying's part of the fun. let's say drinking will enhance that fun,y,y,y
506,1522910344838008833,1523319805423587328,new,Do you think only people with a certain level of political knowledge should be allowed to vote?, labour or lib dems would never receive another vote,uk,n,n
507,1506565419313868802,1506566974683467788,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", my name gets autocorrected to ashamed or asda!,y,y,y
508,1472909639650004992,1472934902395981835,old,I'm thirsty. Is it too early for a work meeting?, you should come and work for me richard.  all of our work meetings are thirsty,n,n,n
509,1402939403920560129,1402947203170136068,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, i'm surprised that a young person knows how to drive manual...,uk,n,n
510,1507066176920162304,1507170096560619524,new,is it legal to drive with ur titties out?," it should be,
let them flap in the wind",y,y,y
511,1532019243025420289,1532026045255368705,new,Question. Is it ever acceptable to use the phrase PLATTY JOOBS?, only if you’re about 10.,py,py,py
512,1506683109076611079,1506685158585470987,new,"All we want is a government that cares about people. All of the people. It’s not complicated, is it?", you need a brand new government for that to happen.,y,py,py
513,1529620582026862592,1529647813310787584,new,Do you think student loans should be forgiven?, fine then pay off my credit card debt and car loan,n,pn,n
514,1405289153571426304,1405290127077691394,old,"If a doge barks on the moon and no one is around to hear it, does it make a sound?", i’ll be there to hear it dont worry,y,y,y
515,1506565419313868802,1506586730010492932,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?"," my surname has memorably autocorrected to ""mcdead""",y,y,y
516,1513489240499585029,1513493733051801611,new,do you even like them if you don't brag about them to your friends?, do you even like them if you don't ask them for their playlist,uk,uk,uk
517,1416521845050773505,1416522328297648133,old,Do you guys believe in ghosts?, i do believe in ghost and i'm not afraid of ghost.,y,y,y
518,1533518089362591744,1533518685171683328,new,"Broke people: ""But does it make you happy?"," depends on how an individual defines broke, and how they define happiness.",uk,uk,uk
519,1527140962098499584,1527144821797687296,new,Do you become more powerful the more tabs you have open?, it's obviously exponential. assume the question was rhetorical,uk,y,y
520,1530330429831712774,1530445298916466688,new,"Ladies, is it unattractive if a man plays video games for a living?"," if it brings you joy and pays the bills, do you babe.",py,py,py
521,1418240730636513282,1418294039137292288,old,Is it too much to ask that our public health officials *look* healthy?, but maybe it would help if the housing officials were homeless.,uk,n,uk
522,1515103202865262598,1515103312927989763,new,Do you want a shark card?, i would love a shark card i’m broke in gta5,y,y,y
523,1402603886897242112,1402604473617371139,old,Is it enough?, points deducted would have been a better punishment.,n,n,n
524,1450917556957687814,1450918836841160706,old,Do you believe career politicians have any right to exist?," no, term limits for all. and mandatory periodically cognitive testing .",n,n,n
525,1408719900902838274,1408736609529368576,old,Do you preheat the oven before you bang something in?, those who say no are the same people that never do foreplay,y,y,y
526,1408719900902838274,1408725484343595009,old,Do you preheat the oven before you bang something in?, my girlfriend doesn't and i've always found it very strange,y,y,y
527,1418240730636513282,1418245856218726403,old,Is it too much to ask that our public health officials *look* healthy?, that’s like asking politicians to be honest! ain’t gonna happen 🤨,y,y,y
528,1416521845050773505,1416548810654945293,old,Do you guys believe in ghosts?," ive seen some, they mostly just kinda look at you or repeat actions they previously did.",y,y,y
529,1450917556957687814,1450919609415184386,old,Do you believe career politicians have any right to exist?, nope; career politicians today are no more than grifters,n,n,n
530,1515103202865262598,1515103851199803398,new,Do you want a shark card?, yes but what i really want is to know how you’re doing.,y,y,y
531,1450330006320730116,1450340757030637568,old,Is it weird I want someone to spank me rn?, tbh there are probably more times the day where i want someone to spank me than not.,n,pn,n
532,1506565419313868802,1506587570943242243,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?"," lame fox 
might be auto accurate though 😬",y,y,y
533,1512303495902380033,1512303961822351360,new,Is it game time yet?," getting off work at 9am, waking up at 1pm can't wait",uk,n,n
534,1528781032014725123,1528838257349431297,new,do you still super follow me ?, yeah i m following u and will be following u until i will be able🤟🤟,y,y,y
535,1529972370143731712,1530299070534889478,new,"After having some wine at airport, is it OK to go up to some guy and tell him his man bun looks really silly?", i resisted the urge to comment on the ugly baby so i think the answer is no,n,n,n
536,1527752294716022786,1527816784836976642,new,Do you think cursive writing should still be taught in school?," if not, how would our kids be able to read the actual declaration of independence.",n,y,y
537,1507889736362475522,1507891769727492103,new,Is it too much to ask the coaches to wear suits again?, coaches should wear shorts and tank tops like the baseball managers wear uniforms.,n,y,y
538,1402603886897242112,1402606013455474689,old,Is it enough?, spurs should be fined more for thinking their a bid club,n,n,n
539,1508968628191838209,1509011033167380482,new,Is it so hard to just be friendly?," it costs absolutely nothing to be kind, but it can cost almost everything to be cruel.",n,n,n
540,1515103202865262598,1515152305632464896,new,Do you want a shark card?, no i just want someone to love me 😂,n,n,n
541,1524980408638705703,1524991274956124160,new,I believe … do you ?, yes!! great energy and hustle out there ish!,y,y,y
542,1442302030958182402,1442341139781062666,old,Do you believe we are at critical mass?, australia yes….not quite there here.  seems to be getting closer.,py,n,py
543,1529620582026862592,1529776433291304961,new,Do you think student loans should be forgiven?," if you want to forgive loans, take the money from the colleges.  not the american taxpayers",py,n,n
544,1509322461187301377,1509336053831897089,new,Do you own any NFTs?," nope, partly because i don't understand it.",n,n,n
545,1527752294716022786,1527769564641206278,new,Do you think cursive writing should still be taught in school?," well they can't teach history, so they might as well teach something.",y,y,y
546,1504660086853189632,1504704367882125312,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?," always, but my mind won't shut off and let me.",y,y,y
547,1442532393311682563,1442843595753525254,old,Is it bad if I brake with my left foot while driving?, change your binds. you don't wanna fuck upxd,y,py,y
548,1442302030958182402,1442304909345320968,old,Do you believe we are at critical mass?, good heavens no.  australia is getting close but we have a long way to go.,n,n,n
549,1470926916383346690,1470927667444649987,old,Do you Enjoy Basketball?, this season i haven’t been keeping up with but last season i was really invested,y,y,y
550,1515103202865262598,1515103366346649601,new,Do you want a shark card?, sure then i’ll sell the code and keep the cash lol,y,y,y
551,1532019243025420289,1532021983109689352,new,Question. Is it ever acceptable to use the phrase PLATTY JOOBS?, absolutely yes 🙌🏼 first time i’ve heard it and i love it 🇬🇧,y,y,y
552,1509322461187301377,1509352723954741252,new,Do you own any NFTs?, nft will worth nothing when there is no more bread to buy.,uk,n,n
553,1418240730636513282,1418289839825317891,old,Is it too much to ask that our public health officials *look* healthy?, yes. yes it is. obviously. *pppphhhbttt*,y,n,y
554,1523762230415835139,1523772832194342913,new,"“I am able to succeed in anything that I decide to do.” This is the absolute truth, but the point is, do YOU believe it?"," what you believe, you become. that's the law of the universe.",y,y,y
555,1529620582026862592,1529621940838744064,new,Do you think student loans should be forgiven?, so tired of this topic.  that woujd be a hard no!,n,n,n
556,1402939403920560129,1402942059372105735,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, i think it's unusual for *anyone* to be able to drive a manual nowadays.,y,y,y
557,1472909639650004992,1472957591907151880,old,I'm thirsty. Is it too early for a work meeting?," don't forget the sleaze, sorry i mean the cheese!",uk,n,n
558,1505976111242559488,1505981165341192203,new,Do you want the No Build LTM to become a permanent selectable mode in the future (with normal build modes still being here)?, fortnite with no buildings turn be a common battleroyale like warzone,uk,uk,uk
559,1524121249118666752,1524137736894099458,new,Do you think political Evangelicals destroyed their credibility forever?, they never had any credibility to begin with.,y,n,y
560,1529747637116841986,1529785563997515776,new,Is it possible to have a bestie of the opposite sex and not develop feelings?, ojúkòkòrò will not give them chance to just remain friends,py,pn,pn
561,1504660086853189632,1504660497416695808,new,Probably going to sleep soon. Do you guys ever feel like going to sleep?, based on what i have heard people seem to enjoy it.,py,pn,pn
562,1405289153571426304,1405303171073908739,old,"If a doge barks on the moon and no one is around to hear it, does it make a sound?", only if there's someone to translate the soundwaves of a bark ⚛,py,pn,pn
563,1418240730636513282,1418245901278187520,old,Is it too much to ask that our public health officials *look* healthy?," let me go to my fat, out of shape doctor...and ask!✌️",y,py,py
564,1513489240499585029,1513497655707836418,new,do you even like them if you don't brag about them to your friends?, do you even like them if you don't wanna let them go their own home lol,uk,uk,uk
565,1529747637116841986,1529800544872718337,new,Is it possible to have a bestie of the opposite sex and not develop feelings?, it’s very possible to not have feelings. just sex and no feelings attached,y,y,y
566,1402603886897242112,1402604439614201857,old,Is it enough?, just another cost that will somehow be passed onto the fans that fought it 🤷‍♂️,y,n,n
567,1515913746954162176,1515914249645838337,new,Is it too much to wish an aneurysm on someone?, not if you put in a special request to god!,py,pn,pn
568,1505976111242559488,1505976277588656128,new,Do you want the No Build LTM to become a permanent selectable mode in the future (with normal build modes still being here)?, 💯% i love the game without building and with the overshield i want it to stay,y,y,y
569,1442532393311682563,1442532739199164419,old,Is it bad if I brake with my left foot while driving?, yeah its really easy to fuck up that way,y,y,y
570,1470926916383346690,1470927355086446602,old,Do you Enjoy Basketball?, yes but the knicks are an exercise in agony,y,y,y
571,1402939403920560129,1402948255340646402,old,My boss was surprised I can drive a manual. Is it that unusual for females to be able to drive manuals?, i learnt to drive in a manual.,n,uk,uk
572,1500540062915825665,1500540670439739393,new,Is it reassuring to know there are twats everywhere!?," yeah, actually, it kinda suggests that there might be amazing people everywhere as well.",y,y,y
573,1506565419313868802,1506566948880109580,new,"My name regularly gets autocorrected to ""Satanism"". Get a surprising number of messages addressed to it. Do you have an autocorrect hell?", some mis-spelling of ‘the’ autocorrects to hmg.,y,y,y
574,1418240730636513282,1418241318837362704,old,Is it too much to ask that our public health officials *look* healthy?, nope. i think it is crazy that some people don't see that as a problem.,n,n,n
575,1397076480824418310,1397077160599429120,old,...Do you die a lot in dark souls?, its going to be so easy for a godlike gamer like you dont worry :),y,y,y
576,1509576610919313410,1509683401003253760,new,Is it foolish to assume that people are always rational?," bias, hatred and love makes most of us irrational on many occasions.",y,n,n
577,1418240730636513282,1418241233294594050,old,Is it too much to ask that our public health officials *look* healthy?," now cerno is ""health shaming.""

--libs",py,y,y
578,1402603886897242112,1402616743206457347,old,Is it enough?, take away all their european trophies as punishment 👀,n,y,n
579,1508968628191838209,1508975858031026179,new,Is it so hard to just be friendly?, negative people tend to project negativity towards others.,y,y,y
580,1397397112401264643,1397495175623102465,old,I never watched Game of Thrones….is it good?, yes. just skip the last season and make upyour one ending,y,y,y
581,1524980408638705703,1525004387835183104,new,I believe … do you ?," please get our boys right, ishmail strongman wainright.",uk,uk,uk
582,1456765662072819714,1456769915143196679,old,Do you want OBJ on your team?, i’m not sure how good he’d be in the nba but sure,y,y,y
583,1500540062915825665,1500594923002896385,new,Is it reassuring to know there are twats everywhere!?, hey george take it like a man.  great book xo much love,y,uk,y
584,1397076480824418310,1397088553474183168,old,...Do you die a lot in dark souls?, might wanna make those shots water shots miko,y,uk,uk
585,1500540062915825665,1500552515192246272,new,Is it reassuring to know there are twats everywhere!?, i can only try not to see it. love and courage are my only friends🍀✨.,y,y,y
586,1408719900902838274,1408784948035719174,old,Do you preheat the oven before you bang something in?, i want to answer yes and no.,uk,uk,uk
587,1523762230415835139,1523771473512792064,new,"“I am able to succeed in anything that I decide to do.” This is the absolute truth, but the point is, do YOU believe it?"," yes, i do believe it. 😃",y,y,y
588,1470926916383346690,1470927053973331972,old,Do you Enjoy Basketball?, not even mad is the knicks lose cuz i get to witness history unfold,y,py,py
589,1507066176920162304,1507178200048230402,new,is it legal to drive with ur titties out?, yes i do it all the time in my hot sexy tesla,y,y,y
590,1408719900902838274,1408824667146698759,old,Do you preheat the oven before you bang something in?," there needs to be a middle ground of ""sometimes""",uk,py,uk
591,1418240730636513282,1418245831216570381,old,Is it too much to ask that our public health officials *look* healthy?," never trust a fat guy, not even santa claus",n,n,n
592,1442532393311682563,1442576733664788482,old,Is it bad if I brake with my left foot while driving?, yea it takes to much time. ideally you want to use your right foot for both.,y,y,y
593,1532019243025420289,1532021689609076739,new,Question. Is it ever acceptable to use the phrase PLATTY JOOBS?, missed another option - couldn't give a monkeys,uk,uk,uk
594,1531790432560107520,1531982380873007111,new,Do you own a gun?, might need separate polls for your us vs non us followers....,uk,uk,uk
595,1528781032014725123,1528781119952506881,new,do you still super follow me ?, will do so once my funds is good 💙💙,n,y,n
596,1526559173063974912,1526563095862198275,new,Is it so hard to denounce white nationalism?, it is if you’re one of them,py,py,py
597,1408719900902838274,1408759271307816963,old,Do you preheat the oven before you bang something in?, depends if i’m starving nope… if i’m not too bothered then yep 😂,uk,py,uk
598,1508968628191838209,1509142511461277700,new,Is it so hard to just be friendly?, for some it really seems to be difficult,py,y,py
599,1529972370143731712,1529972947015852032,new,"After having some wine at airport, is it OK to go up to some guy and tell him his man bun looks really silly?", as long as he knows it's the wine talking. man-bun men can be ragey.,py,py,py
